fixture_id,provider_fixture_id,provider,date,timestamp,timezone,status_short,status_long,status_elapsed,league_id,league_name,country,season,round,home_team_id,home_team_name,home_team_code,provider_home_team_id,away_team_id,away_team_name,away_team_code,provider_away_team_id,home_team_position,home_team_played,home_team_won,home_team_drawn,home_team_lost,home_team_goals_for,home_team_goals_against,home_team_goal_difference,home_team_points,home_team_form_matches_available,home_team_recent_results,home_team_recent_points,home_team_recent_wins,home_team_recent_draws,home_team_recent_losses,home_team_recent_goals_for,home_team_recent_goals_against,home_team_recent_goal_difference,home_team_home_form_matches_available,home_team_home_recent_results,home_team_home_recent_points,home_team_home_recent_wins,home_team_home_recent_draws,home_team_home_recent_losses,home_team_home_recent_goals_for,home_team_home_recent_goals_against,home_team_home_recent_goal_difference,home_team_away_form_matches_available,home_team_away_recent_results,home_team_away_recent_points,home_team_away_recent_wins,home_team_away_recent_draws,home_team_away_recent_losses,home_team_away_recent_goals_for,home_team_away_recent_goals_against,home_team_away_recent_goal_difference,away_team_position,away_team_played,away_team_won,away_team_drawn,away_team_lost,away_team_goals_for,away_team_goals_against,away_team_goal_difference,away_team_points,away_team_form_matches_available,away_team_recent_results,away_team_recent_points,away_team_recent_wins,away_team_recent_draws,away_team_recent_losses,away_team_recent_goals_for,away_team_recent_goals_against,away_team_recent_goal_difference,away_team_home_form_matches_available,away_team_home_recent_results,away_team_home_recent_points,away_team_home_recent_wins,away_team_home_recent_draws,away_team_home_recent_losses,away_team_home_recent_goals_for,away_team_home_recent_goals_against,away_team_home_recent_goal_difference,away_team_away_form_matches_available,away_team_away_recent_results,away_team_away_recent_points,away_team_away_recent_wins,away_team_away_recent_draws,away_team_away_recent_losses,away_team_away_recent_goals_for,away_team_away_recent_goals_against,away_team_away_recent_goal_difference,stage7_prob_home_win,stage7_prob_draw,stage7_prob_away_win,stage7_predicted_label,stage7_confidence,stage9_top_probability,stage9_second_probability,stage9_probability_margin,stage9_entropy,stage9_normalized_entropy,stage9_confidence_band,stage9_uncertainty_band,stage9_league_position_gap,stage9_points_gap,stage9_goal_difference_gap,stage9_recent_points_gap,stage9_recent_goal_difference_gap,stage9_venue_form_points_gap,stage9_context_support_score,stage9_context_alignment,stage9_explanation_headline,stage9_explanation_summary
-219371824073340,560744,football-data.org,2027-01-16 15:00:00+00:00,1800111600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 21,49,Chelsea,CHE,61,-218557486738561,Sunderland,SUN,71,5,4,2,1,1,10,9,1,7,4,WWLD,7,2,1,1,10,9,1,2,WD,4,1,1,0,6,5,1,2,WL,3,1,0,1,4,4,0,14,4,1,1,2,3,5,-2,4,4,LWDL,4,1,1,2,3,5,-2,2,WL,3,1,0,1,1,2,-1,2,LD,1,0,1,1,2,3,-1,0.5003038239538237,0.29564386724386715,0.2040523088023088,Home Win,0.5003038239538237,0.5003038239538237,0.29564386724386715,0.20465995670995655,1.031068231329,0.938518749484,MODERATE,VERY_HIGH,9,3,3,3,3,3,5,SUPPORTIVE,Model leans Chelsea; context supports the home side,"Stage 7 gives Chelsea the highest probability at 50.0%, 20.5 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Chelsea, 0 favor Sunderland, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-256655244270091,560743,football-data.org,2027-01-16 15:00:00+00:00,1800111600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 21,50,Manchester City,MCI,65,65,Nottingham Forest,NOT,351,2,3,3,0,0,7,2,5,9,3,WWW,9,3,0,0,7,2,5,2,WW,6,2,0,0,3,1,2,1,W,3,1,0,0,4,1,3,12,4,1,2,1,4,4,0,5,4,LDDW,5,1,2,1,4,4,0,2,LD,1,0,1,1,0,1,-1,2,DW,4,1,1,0,4,3,1,0.604516738816739,0.1915097402597403,0.20397352092352114,Home Win,0.604516738816739,0.604516738816739,0.20397352092352114,0.40054321789321786,0.945069405969,0.860239245198,HIGH,VERY_HIGH,10,4,5,4,5,2,5,SUPPORTIVE,Model leans Manchester City; context supports the home side,"Stage 7 gives Manchester City the highest probability at 60.5%, 40.1 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Manchester City, 0 favor Nottingham Forest, and 0 are neutral or unavailable. Context alignment is supportive; confidence is high and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-43800326506521,560746,football-data.org,2027-01-16 15:00:00+00:00,1800111600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 21,66,Aston Villa,AVL,58,33,Manchester United,MUN,66,19,4,0,1,3,1,7,-6,1,4,LLDL,1,0,1,3,1,7,-6,2,LL,0,0,0,2,1,3,-2,2,LD,1,0,1,1,0,4,-4,13,3,1,1,1,7,6,1,4,3,LWD,4,1,1,1,7,6,1,1,W,3,1,0,0,5,2,3,2,LD,1,0,1,1,2,4,-2,0.3468153679653679,0.2254906204906204,0.4276940115440113,Away Win,0.4276940115440113,0.4276940115440113,0.3468153679653679,0.0808786435786434,1.066388313732,0.970668473976,LOW,VERY_HIGH,-6,-3,-7,-3,-7,-1,-5,SUPPORTIVE,Model leans Manchester United; context supports the away side,"Stage 7 gives Manchester United the highest probability at 42.8%, 8.1 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Aston Villa, 5 favor Manchester United, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-63977938125582,560747,football-data.org,2027-01-16 15:00:00+00:00,1800111600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 21,47,Tottenham,TOT,73,-156530674508954,Leeds,LEE,341,17,4,0,2,2,0,5,-5,2,4,LLDD,2,0,2,2,0,5,-5,2,LD,1,0,1,1,0,2,-2,2,LD,1,0,1,1,0,3,-3,11,3,1,2,0,3,2,1,5,3,WDD,5,1,2,0,3,2,1,1,D,1,0,1,0,1,1,0,2,WD,4,1,1,0,2,1,1,0.27064321789321794,0.22190244755244753,0.5074543345543343,Away Win,0.5074543345543343,0.5074543345543343,0.27064321789321794,0.23681111666111636,1.032027113406,0.939391561565,MODERATE,VERY_HIGH,-6,-3,-6,-3,-6,-3,-5,SUPPORTIVE,Model leans Leeds; context supports the away side,"Stage 7 gives Leeds the highest probability at 50.7%, 23.7 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Tottenham, 5 favor Leeds, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-64731772566135,560751,football-data.org,2027-01-16 15:00:00+00:00,1800111600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 21,34,Newcastle,NEW,67,36,Fulham,FUL,63,10,3,1,2,0,6,4,2,5,3,DWD,5,1,2,0,6,4,2,2,DD,2,0,2,0,4,4,0,1,W,3,1,0,0,2,0,2,18,4,0,1,3,4,7,-3,1,4,LLLD,1,0,1,3,4,7,-3,2,LL,0,0,0,2,4,6,-2,2,LD,1,0,1,1,0,1,-1,0.5171156565656563,0.2209615440115439,0.2619227994227995,Home Win,0.5171156565656563,0.5171156565656563,0.2619227994227995,0.2551928571428568,1.025531712095,0.933479192499,MODERATE,VERY_HIGH,8,4,5,4,5,1,5,SUPPORTIVE,Model leans Newcastle; context supports the home side,"Stage 7 gives Newcastle the highest probability at 51.7%, 25.5 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Newcastle, 0 favor Fulham, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-79358695521980,560745,football-data.org,2027-01-16 15:00:00+00:00,1800111600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 21,55,Brentford,BRE,402,51,Brighton,BHA,397,6,4,1,3,0,7,4,3,6,4,WDDD,6,1,3,0,7,4,3,2,WD,4,1,1,0,4,1,3,2,DD,2,0,2,0,3,3,0,4,4,2,1,1,13,5,8,7,4,WLDW,7,2,1,1,13,5,8,2,WD,4,1,1,0,5,1,4,2,LW,3,1,0,1,8,4,4,0.3032643578643579,0.2261523809523808,0.4705832611832611,Away Win,0.4705832611832611,0.4705832611832611,0.3032643578643579,0.1673189033189032,1.052743327520,0.958248272278,LOW,VERY_HIGH,-2,-1,-5,-1,-5,1,-3,SUPPORTIVE,Model leans Brighton; context supports the away side,"Stage 7 gives Brighton the highest probability at 47.1%, 16.7 percentage points above the next outcome. The fixed context score is -3: 1 signals favor Brentford, 4 favor Brighton, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-104755692006227,560761,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,52,Crystal Palace,CRY,354,47,Tottenham,TOT,73,16,4,1,0,3,6,11,-5,3,4,LLWL,3,1,0,3,6,11,-5,2,LL,0,0,0,2,3,7,-4,2,LW,3,1,0,1,3,4,-1,17,4,0,2,2,0,5,-5,2,4,LLDD,2,0,2,2,0,5,-5,2,LD,1,0,1,1,0,2,-2,2,LD,1,0,1,1,0,3,-3,0.27024256854256856,0.2535725108225108,0.4761849206349206,Away Win,0.4761849206349206,0.4761849206349206,0.27024256854256856,0.20594235209235204,1.054828079263,0.960145895092,LOW,VERY_HIGH,1,1,0,1,0,-1,2,CONTRADICTORY,Model leans Tottenham; context favors Crystal Palace,"Stage 7 gives Tottenham the highest probability at 47.6%, 20.6 percentage points above the next outcome. The fixed context score is +2: 3 signals favor Crystal Palace, 1 favor Tottenham, and 1 are neutral or unavailable. Context alignment is contradictory; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-107535501244487,560756,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,42,Arsenal,ARS,57,34,Newcastle,NEW,67,1,4,4,0,0,8,1,7,12,4,WWWW,12,4,0,0,8,1,7,2,WW,6,2,0,0,5,1,4,2,WW,6,2,0,0,3,0,3,10,3,1,2,0,6,4,2,5,3,DWD,5,1,2,0,6,4,2,2,DD,2,0,2,0,4,4,0,1,W,3,1,0,0,2,0,2,0.594332972582973,0.18141248196248186,0.22425454545454562,Home Win,0.594332972582973,0.594332972582973,0.22425454545454562,0.37007842712842738,0.954163125612,0.868516705533,MODERATE,VERY_HIGH,9,7,5,7,5,3,5,SUPPORTIVE,Model leans Arsenal; context supports the home side,"Stage 7 gives Arsenal the highest probability at 59.4%, 37.0 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Arsenal, 0 favor Newcastle, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-116078283589216,560755,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,65,Nottingham Forest,NOT,351,35,Bournemouth,BOU,1044,12,4,1,2,1,4,4,0,5,4,LDDW,5,1,2,1,4,4,0,2,LD,1,0,1,1,0,1,-1,2,DW,4,1,1,0,4,3,1,15,4,0,3,1,6,7,-1,3,4,LDDD,3,0,3,1,6,7,-1,2,DD,2,0,2,0,3,3,0,2,LD,1,0,1,1,3,4,-1,0.357623088023088,0.17947720057720062,0.46289971139971126,Away Win,0.46289971139971126,0.46289971139971126,0.357623088023088,0.10527662337662326,1.032570503561,0.939886176599,LOW,VERY_HIGH,3,2,1,2,1,0,4,CONTRADICTORY,Model leans Bournemouth; context favors Nottingham Forest,"Stage 7 gives Bournemouth the highest probability at 46.3%, 10.5 percentage points above the next outcome. The fixed context score is +4: 4 signals favor Nottingham Forest, 0 favor Bournemouth, and 1 are neutral or unavailable. Context alignment is contradictory; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-128144742512727,560759,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,33,Manchester United,MUN,66,40,Liverpool,LIV,64,13,3,1,1,1,7,6,1,4,3,LWD,4,1,1,1,7,6,1,1,W,3,1,0,0,5,2,3,2,LD,1,0,1,1,2,4,-2,7,4,1,3,0,6,4,2,6,4,DDWD,6,1,3,0,6,4,2,2,DD,2,0,2,0,2,2,0,2,DW,4,1,1,0,4,2,2,0.372589393939394,0.2623637085137084,0.3650468975468977,Home Win,0.372589393939394,0.372589393939394,0.3650468975468977,0.0075424963924963,1.086766743952,0.989217720539,VERY_LOW,VERY_HIGH,-6,-2,-1,-2,-1,-1,-5,CONTRADICTORY,Model leans Manchester United; context favors Liverpool,"Stage 7 gives Manchester United the highest probability at 37.3%, 0.8 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Manchester United, 5 favor Liverpool, and 0 are neutral or unavailable. Context alignment is contradictory; confidence is very_low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-141866511791367,560760,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,51,Brighton,BHA,397,50,Manchester City,MCI,65,4,4,2,1,1,13,5,8,7,4,WLDW,7,2,1,1,13,5,8,2,WD,4,1,1,0,5,1,4,2,LW,3,1,0,1,8,4,4,2,3,3,0,0,7,2,5,9,3,WWW,9,3,0,0,7,2,5,2,WW,6,2,0,0,3,1,2,1,W,3,1,0,0,4,1,3,0.2509173881673881,0.315350455100455,0.4337321567321568,Away Win,0.4337321567321568,0.4337321567321568,0.315350455100455,0.1183817016317018,1.073171664554,0.976842945981,LOW,VERY_HIGH,-2,-2,3,-2,3,1,-1,MIXED,Model leans Manchester City; context is mixed,"Stage 7 gives Manchester City the highest probability at 43.4%, 11.8 percentage points above the next outcome. The fixed context score is -1: 2 signals favor Brighton, 3 favor Manchester City, and 0 are neutral or unavailable. Context alignment is mixed; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-16551830532161,560754,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,-218557486738561,Sunderland,SUN,71,-39195573837902,Coventry City,COV,1076,14,4,1,1,2,3,5,-2,4,4,LWDL,4,1,1,2,3,5,-2,2,WL,3,1,0,1,1,2,-1,2,LD,1,0,1,1,2,3,-1,20,4,0,0,4,0,10,-10,0,4,LLLL,0,0,0,4,0,10,-10,2,LL,0,0,0,2,0,6,-6,2,LL,0,0,0,2,0,4,-4,0.46701854256854225,0.32496313131313126,0.2080183261183261,Home Win,0.46701854256854225,0.46701854256854225,0.32496313131313126,0.14205541125541099,1.047469864503,0.953448159380,LOW,VERY_HIGH,6,4,8,4,8,3,5,SUPPORTIVE,Model leans Sunderland; context supports the home side,"Stage 7 gives Sunderland the highest probability at 46.7%, 14.2 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Sunderland, 0 favor Coventry City, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-200731176815464,560757,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,-156530674508954,Leeds,LEE,341,49,Chelsea,CHE,61,11,3,1,2,0,3,2,1,5,3,WDD,5,1,2,0,3,2,1,1,D,1,0,1,0,1,1,0,2,WD,4,1,1,0,2,1,1,5,4,2,1,1,10,9,1,7,4,WWLD,7,2,1,1,10,9,1,2,WD,4,1,1,0,6,5,1,2,WL,3,1,0,1,4,4,0,0.4171825396825395,0.17288665223665226,0.40993080808080823,Home Win,0.4171825396825395,0.4171825396825395,0.40993080808080823,0.00725173160173127,1.033713466134,0.940926545968,LOW,VERY_HIGH,-6,-2,0,-2,0,-2,-4,CONTRADICTORY,Model leans Leeds; context favors Chelsea,"Stage 7 gives Leeds the highest probability at 41.7%, 0.7 percentage points above the next outcome. The fixed context score is -4: 0 signals favor Leeds, 4 favor Chelsea, and 1 are neutral or unavailable. Context alignment is contradictory; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-277362237916628,560758,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,36,Fulham,FUL,63,66,Aston Villa,AVL,58,18,4,0,1,3,4,7,-3,1,4,LLLD,1,0,1,3,4,7,-3,2,LL,0,0,0,2,4,6,-2,2,LD,1,0,1,1,0,1,-1,19,4,0,1,3,1,7,-6,1,4,LLDL,1,0,1,3,1,7,-6,2,LL,0,0,0,2,1,3,-2,2,LD,1,0,1,1,0,4,-4,0.2603786435786436,0.26715620490620484,0.47246515151515145,Away Win,0.47246515151515145,0.47246515151515145,0.26715620490620484,0.20530894660894661,1.057245831390,0.962346627919,LOW,VERY_HIGH,1,0,3,0,3,-1,1,MIXED,Model leans Aston Villa; context is mixed,"Stage 7 gives Aston Villa the highest probability at 47.2%, 20.5 percentage points above the next outcome. The fixed context score is +1: 2 signals favor Fulham, 1 favor Aston Villa, and 2 are neutral or unavailable. Context alignment is mixed; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-81926624970383,560753,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,45,Everton,EVE,62,55,Brentford,BRE,402,8,4,1,3,0,5,3,2,6,4,WDDD,6,1,3,0,5,3,2,2,WD,4,1,1,0,4,2,2,2,DD,2,0,2,0,1,1,0,6,4,1,3,0,7,4,3,6,4,WDDD,6,1,3,0,7,4,3,2,WD,4,1,1,0,4,1,3,2,DD,2,0,2,0,3,3,0,0.3026379731379732,0.17432352647352653,0.5230385003885004,Away Win,0.5230385003885004,0.5230385003885004,0.3026379731379732,0.2204005272505272,1.005215430248,0.914986515823,MODERATE,VERY_HIGH,-2,0,-1,0,-1,2,-1,MIXED,Model leans Brentford; context is mixed,"Stage 7 gives Brentford the highest probability at 52.3%, 22.0 percentage points above the next outcome. The fixed context score is -1: 1 signals favor Everton, 2 favor Brentford, and 2 are neutral or unavailable. Context alignment is mixed; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-97818290273196,560752,football-data.org,2027-01-23 15:00:00+00:00,1800716400,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 22,57,Ipswich,IPS,349,-44103427291829,Hull City,HUL,322,9,4,2,0,2,7,10,-3,6,4,WLLW,6,2,0,2,7,10,-3,2,WL,3,1,0,1,2,3,-1,2,LW,3,1,0,1,5,7,-2,3,4,2,2,0,5,2,3,8,4,WWDD,8,2,2,0,5,2,3,2,WD,4,1,1,0,2,0,2,2,WD,4,1,1,0,3,2,1,0.2116083694083695,0.23006129981129986,0.5583303307803306,Away Win,0.5583303307803306,0.5583303307803306,0.23006129981129986,0.32826903096903074,0.992083298195,0.903033134099,MODERATE,VERY_HIGH,-6,-2,-6,-2,-6,-1,-5,SUPPORTIVE,Model leans Hull City; context supports the away side,"Stage 7 gives Hull City the highest probability at 55.8%, 32.8 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Ipswich, 5 favor Hull City, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-134782197600873,560762,football-data.org,2027-01-30 15:00:00+00:00,1801321200,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 23,47,Tottenham,TOT,73,-218557486738561,Sunderland,SUN,71,17,4,0,2,2,0,5,-5,2,4,LLDD,2,0,2,2,0,5,-5,2,LD,1,0,1,1,0,2,-2,2,LD,1,0,1,1,0,3,-3,14,4,1,1,2,3,5,-2,4,4,LWDL,4,1,1,2,3,5,-2,2,WL,3,1,0,1,1,2,-1,2,LD,1,0,1,1,2,3,-1,0.39009610389610405,0.21650367410367408,0.39340022200022184,Away Win,0.39340022200022184,0.39340022200022184,0.39009610389610405,0.00330411810411779,1.065518326344,0.969876577328,VERY_LOW,VERY_HIGH,-3,-2,-3,-2,-3,0,-4,SUPPORTIVE,Model leans Sunderland; context supports the away side,"Stage 7 gives Sunderland the highest probability at 39.3%, 0.3 percentage points above the next outcome. The fixed context score is -4: 0 signals favor Tottenham, 4 favor Sunderland, and 1 are neutral or unavailable. Context alignment is supportive; confidence is very_low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-187464809116920,560770,football-data.org,2027-01-30 15:00:00+00:00,1801321200,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 23,50,Manchester City,MCI,65,42,Arsenal,ARS,57,2,3,3,0,0,7,2,5,9,3,WWW,9,3,0,0,7,2,5,2,WW,6,2,0,0,3,1,2,1,W,3,1,0,0,4,1,3,1,4,4,0,0,8,1,7,12,4,WWWW,12,4,0,0,8,1,7,2,WW,6,2,0,0,5,1,4,2,WW,6,2,0,0,3,0,3,0.2981171717171718,0.3630271506271509,0.3388556776556777,Draw,0.3630271506271509,0.3630271506271509,0.3388556776556777,0.0241714729714732,1.095352347023,0.997032673238,VERY_LOW,VERY_HIGH,-1,-3,-2,-3,-2,0,-4,CONTRADICTORY,Model leans draw; context shows a clearer side advantage,"Stage 7 gives a draw the highest probability at 36.3%, 2.4 percentage points above the next outcome. The fixed context score is -4: 0 signals favor Manchester City, 4 favor Arsenal, and 1 are neutral or unavailable. Context alignment is contradictory; confidence is very_low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-225009217510848,560771,football-data.org,2027-01-30 15:00:00+00:00,1801321200,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 23,66,Aston Villa,AVL,58,57,Ipswich,IPS,349,19,4,0,1,3,1,7,-6,1,4,LLDL,1,0,1,3,1,7,-6,2,LL,0,0,0,2,1,3,-2,2,LD,1,0,1,1,0,4,-4,9,4,2,0,2,7,10,-3,6,4,WLLW,6,2,0,2,7,10,-3,2,WL,3,1,0,1,2,3,-1,2,LW,3,1,0,1,5,7,-2,0.5710109668109667,0.2167901154401153,0.21219891774891778,Home Win,0.5710109668109667,0.5710109668109667,0.2167901154401153,0.3542208513708514,0.980355856075,0.892358356253,MODERATE,VERY_HIGH,-10,-5,-3,-5,-3,-3,-5,CONTRADICTORY,Model leans Aston Villa; context favors Ipswich,"Stage 7 gives Aston Villa the highest probability at 57.1%, 35.4 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Aston Villa, 5 favor Ipswich, and 0 are neutral or unavailable. Context alignment is contradictory; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-249932268259079,560768,football-data.org,2027-01-30 15:00:00+00:00,1801321200,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 23,49,Chelsea,CHE,61,65,Nottingham Forest,NOT,351,5,4,2,1,1,10,9,1,7,4,WWLD,7,2,1,1,10,9,1,2,WD,4,1,1,0,6,5,1,2,WL,3,1,0,1,4,4,0,12,4,1,2,1,4,4,0,5,4,LDDW,5,1,2,1,4,4,0,2,LD,1,0,1,1,0,1,-1,2,DW,4,1,1,0,4,3,1,0.42792662337662296,0.2778559163059163,0.2942174603174604,Home Win,0.42792662337662296,0.42792662337662296,0.2942174603174604,0.13370916305916256,1.079018799410,0.982165237491,LOW,VERY_HIGH,7,2,1,2,1,0,4,SUPPORTIVE,Model leans Chelsea; context supports the home side,"Stage 7 gives Chelsea the highest probability at 42.8%, 13.4 percentage points above the next outcome. The fixed context score is +4: 4 signals favor Chelsea, 0 favor Nottingham Forest, and 1 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-260365141467960,560769,football-data.org,2027-01-30 15:00:00+00:00,1801321200,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 23,40,Liverpool,LIV,64,45,Everton,EVE,62,7,4,1,3,0,6,4,2,6,4,DDWD,6,1,3,0,6,4,2,2,DD,2,0,2,0,2,2,0,2,DW,4,1,1,0,4,2,2,8,4,1,3,0,5,3,2,6,4,WDDD,6,1,3,0,5,3,2,2,WD,4,1,1,0,4,2,2,2,DD,2,0,2,0,1,1,0,0.5164127705627704,0.21758037518037504,0.2660068542568543,Home Win,0.5164127705627704,0.5164127705627704,0.2660068542568543,0.2504059163059161,1.025376664952,0.933338062507,MODERATE,VERY_HIGH,1,0,0,0,0,0,1,MIXED,Model leans Liverpool; context is mixed,"Stage 7 gives Liverpool the highest probability at 51.6%, 25.0 percentage points above the next outcome. The fixed context score is +1: 1 signals favor Liverpool, 0 favor Everton, and 4 are neutral or unavailable. Context alignment is mixed; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-262329832938715,560767,football-data.org,2027-01-30 15:00:00+00:00,1801321200,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 23,35,Bournemouth,BOU,1044,36,Fulham,FUL,63,15,4,0,3,1,6,7,-1,3,4,LDDD,3,0,3,1,6,7,-1,2,DD,2,0,2,0,3,3,0,2,LD,1,0,1,1,3,4,-1,18,4,0,1,3,4,7,-3,1,4,LLLD,1,0,1,3,4,7,-3,2,LL,0,0,0,2,4,6,-2,2,LD,1,0,1,1,0,1,-1,0.4085968975468975,0.22385966810966815,0.3675434343434343,Home Win,0.4085968975468975,0.4085968975468975,0.3675434343434343,0.0410534632034632,1.068643014899,0.972720791422,LOW,VERY_HIGH,3,2,2,2,2,1,5,SUPPORTIVE,Model leans Bournemouth; context supports the home side,"Stage 7 gives Bournemouth the highest probability at 40.9%, 4.1 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Bournemouth, 0 favor Fulham, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-27932183214989,560766,football-data.org,2027-01-30 15:00:00+00:00,1801321200,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 23,-39195573837902,Coventry City,COV,1076,-156530674508954,Leeds,LEE,341,20,4,0,0,4,0,10,-10,0,4,LLLL,0,0,0,4,0,10,-10,2,LL,0,0,0,2,0,6,-6,2,LL,0,0,0,2,0,4,-4,11,3,1,2,0,3,2,1,5,3,WDD,5,1,2,0,3,2,1,1,D,1,0,1,0,1,1,0,2,WD,4,1,1,0,2,1,1,0.22560714285714287,0.2179582584082584,0.5564345987345987,Away Win,0.5564345987345987,0.5564345987345987,0.22560714285714287,0.33082745587745583,0.994154013784,0.904917980655,MODERATE,VERY_HIGH,-9,-5,-11,-5,-11,-4,-5,SUPPORTIVE,Model leans Leeds; context supports the away side,"Stage 7 gives Leeds the highest probability at 55.6%, 33.1 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Coventry City, 5 favor Leeds, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
